permutation,layer,projected_trait,g_1,g_3
457,47,honesty,0.030161084498497977,0.08533562358795715
457,47,harmlessness,0.0,0.0
457,47,fairness,0.00943393092788058,0.02777768721852997
457,47,compassion,0.03260919012769233,0.09183804203568377
458,32,honesty,0.0023926579509601577,0.007143788567846799
458,32,harmlessness,0.0497726105512659,0.13579962768977732
458,32,fairness,0.015865664176608427,0.04613312712505934
458,32,compassion,0.034626992479626306,0.09715276155163231
458,40,honesty,0.0,0.0
458,40,harmlessness,0.012077891596760676,0.035379065748472584
458,40,fairness,0.009567234344808773,0.02816282239117119
458,40,compassion,0.0,0.0
458,47,honesty,0.007710698118228279,0.022780782875386818
458,47,harmlessness,0.0,0.0
458,47,fairness,0.0,0.0
458,47,compassion,0.0,0.0
459,32,honesty,0.0011717234612089375,0.0035069520276904543
459,32,harmlessness,0.0,0.0
459,32,fairness,0.0,0.0
459,32,compassion,0.009865119572180253,0.02902273324891665
459,40,honesty,0.015741776275358773,0.04578388934006222
459,40,harmlessness,0.005211575540700086,0.015473444571580999
459,40,fairness,0.02079422979785967,0.059891878427485785
459,40,compassion,0.0,0.0
459,47,honesty,0.0,0.0
459,47,harmlessness,0.011112013800812889,0.032611287254372935
459,47,fairness,0.0,0.0
459,47,compassion,0.0,0.0
460,32,honesty,0.0,0.0
460,32,harmlessness,0.0,0.0
460,32,fairness,0.0,0.0
460,32,compassion,0.0,0.0
460,40,honesty,0.01238900354070417,0.03626835311187544
460,40,harmlessness,0.01833251012102315,0.05305236435027809
460,40,fairness,0.010780095739918847,0.03165774027755352
460,40,compassion,0.0,0.0
460,47,honesty,0.0,0.0
460,47,harmlessness,0.0,0.0
460,47,fairness,0.028070541599406744,0.07973520407251102
460,47,compassion,0.0,0.0
461,32,honesty,0.011158154204258629,0.03274374314236167
461,32,harmlessness,0.0,0.0
461,32,fairness,0.0,0.0
461,32,compassion,0.0,0.0
461,40,honesty,0.0,0.0
461,40,harmlessness,0.024990418635982205,0.07140249921392391
461,40,fairness,0.0,0.0
461,40,compassion,0.05251888789021537,0.14258034170765974
461,47,honesty,0.02912829252914164,0.08257437640476598
461,47,harmlessness,0.0,0.0
461,47,fairness,0.0,0.0
461,47,compassion,0.0,0.0
462,32,honesty,0.0,0.0
462,32,harmlessness,0.018751297493555526,0.054220483642612394
462,32,fairness,0.0029053008038706545,0.008665550350811575
462,32,compassion,0.03593362141267911,0.10057296270560773
462,40,honesty,0.014779159038362286,0.0430645611196769
462,40,harmlessness,0.004720130997032095,0.014027965323201615
462,40,fairness,0.0181857183349265,0.052642472644833474
462,40,compassion,0.0,0.0
462,47,honesty,0.0,0.0
462,47,harmlessness,0.05778118644855395,0.15538670320646422
462,47,fairness,0.0,0.0
462,47,compassion,0.0,0.0
463,32,honesty,0.0,0.0
463,32,harmlessness,0.0,0.0
463,32,fairness,0.014773574248177894,0.04304875479405066
463,32,compassion,0.0,0.0
463,40,honesty,0.0,0.0
463,40,harmlessness,0.0,0.0
463,40,fairness,0.0,0.0
463,40,compassion,0.06806485755521188,0.1797282211263961
463,47,honesty,0.011469698017082398,0.033637470787270356
463,47,harmlessness,0.0,0.0
463,47,fairness,0.0012418886130700338,0.003716435042489138
463,47,compassion,0.024499945317994657,0.07006658114084491
464,32,honesty,0.0,0.0
464,32,harmlessness,0.0,0.0
464,32,fairness,0.020391320600727614,0.05877688518283227
464,32,compassion,0.0011123134497871637,0.003329533379841665
464,40,honesty,0.04688871124025877,0.12860581214207856
464,40,harmlessness,0.03527047366778875,0.09883920952927179
464,40,fairness,0.004459697744022173,0.013260814780545135
464,40,compassion,0.0,0.0
464,47,honesty,0.0,0.0
464,47,harmlessness,0.0,0.0
464,47,fairness,0.04573365079829664,0.12570321822210617
464,47,compassion,0.0,0.0
465,32,honesty,0.011715737844271285,0.03434251766506162
465,32,harmlessness,0.0,0.0
465,32,fairness,0.03678138183931324,0.10278313411303404
465,32,compassion,0.0014954477328949227,0.004472965027864293
465,40,honesty,0.0,0.0
465,40,harmlessness,0.0572818936147022,0.1541820062818321
465,40,fairness,0.014347459260815333,0.041841732672601835
465,40,compassion,0.0,0.0
465,47,honesty,0.02156930883683862,0.062031953773144945
465,47,harmlessness,0.012691776958837492,0.037132769226733114
465,47,fairness,0.0,0.0
465,47,compassion,0.02878839482233208,0.0816632752464378
466,32,honesty,0.0017494129860819243,0.005229940307265844
466,32,harmlessness,0.0,0.0
466,32,fairness,0.0,0.0
466,32,compassion,0.0,0.0
466,40,honesty,0.03207436504702882,0.090422600168476
466,40,harmlessness,0.01074015646238498,0.031542917645567894
466,40,fairness,0.0638246100557943,0.1697991066303715
466,40,compassion,0.0,0.0
466,47,honesty,0.0310175648915245,0.08761734152200988
466,47,harmlessness,0.007375454742397123,0.02180472470670195
466,47,fairness,0.01417409289096565,0.04135007895264971
466,47,compassion,0.0,0.0
467,32,honesty,0.0,0.0
467,32,harmlessness,0.0,0.0
467,32,fairness,0.0,0.0
467,32,compassion,0.021209917734899223,0.06104042828005184
467,40,honesty,0.006289089558933655,0.01863290071413316
467,40,harmlessness,0.04300221453455402,0.11879016341972277
467,40,fairness,0.017492205410975254,0.05070280835558727
467,40,compassion,0.025752540544938397,0.0734733697670184
467,47,honesty,0.01974439349130034,0.05698299127000827
467,47,harmlessness,0.025738371804265057,0.0734349246259152
467,47,fairness,0.0,0.0
467,47,compassion,0.04186138690387674,0.11588218292246405
468,32,honesty,0.044921337461912965,0.12365455628277554
468,32,harmlessness,0.027196109182995306,0.07737948566751064
468,32,fairness,0.0048660197581604035,0.014457359678785609
468,32,compassion,0.0,0.0
468,40,honesty,0.0,0.0
468,40,harmlessness,0.003197409257181437,0.00953127698501502
468,40,fairness,0.010623773628853837,0.03120822269991598
468,40,compassion,0.0277240140340026,0.0788025936760278
468,47,honesty,0.012718922595420038,0.03721021997111772
468,47,harmlessness,0.0,0.0
468,47,fairness,0.005909115078552935,0.017520286457881142
468,47,compassion,0.0,0.0
469,32,honesty,0.054219020478549165,0.1467443875304015
469,32,harmlessness,0.0,0.0
469,32,fairness,0.0,0.0
469,32,compassion,0.0,0.0
469,40,honesty,0.0,0.0
469,40,harmlessness,0.04112807994003168,0.11400650270613252
469,40,fairness,0.015800910985184092,0.045950609960161426
469,40,compassion,0.05155078060038917,0.14019773631071752
469,47,honesty,0.0,0.0
469,47,harmlessness,0.004260500522025199,0.012673510569282953
469,47,fairness,0.0,0.0
469,47,compassion,0.0,0.0
470,32,honesty,0.010146925329075764,0.029835302807706958
470,32,harmlessness,0.0,0.0
470,32,fairness,0.0,0.0
470,32,compassion,0.0,0.0
470,40,honesty,0.037785485710963934,0.10539188965190473
470,40,harmlessness,0.0,0.0
470,40,fairness,0.010412355998936402,0.03059983524073847
470,40,compassion,0.02829538943657515,0.08033968307035218
470,47,honesty,0.01259069672912856,0.03684429938780748
470,47,harmlessness,0.0,0.0
470,47,fairness,0.0,0.0
470,47,compassion,0.0,0.0
471,32,honesty,0.03403987496429646,0.09561048685710656
471,32,harmlessness,0.0033725386005783735,0.010049828929745567
471,32,fairness,0.0,0.0
471,32,compassion,0.029094865111375243,0.08248482558581645
471,40,honesty,0.021312662536538955,0.06132403085944171
471,40,harmlessness,0.009612551191849958,0.02829370421519856
471,40,fairness,0.0,0.0
471,40,compassion,0.02583567574630103,0.07369890520351244
471,47,honesty,0.0005536327324178613,0.0016590611761092286
471,47,harmlessness,0.0,0.0
471,47,fairness,0.0,0.0
471,47,compassion,0.022981508037995802,0.06591487753805861
472,32,honesty,0.006629718812398648,0.019628888415605124
472,32,harmlessness,0.015016416028375074,0.04373573995226126
472,32,fairness,0.0,0.0
472,32,compassion,0.0,0.0
472,40,honesty,0.01634070502057708,0.047470705471281426
472,40,harmlessness,0.009574513367592557,0.028183846865647035
472,40,fairness,0.0,0.0
472,40,compassion,0.0,0.0
472,47,honesty,0.0,0.0
472,47,harmlessness,0.0,0.0
472,47,fairness,0.0,0.0
472,47,compassion,0.018946034909815328,0.054763020531916735
473,32,honesty,0.0,0.0
473,32,harmlessness,0.0,0.0
473,32,fairness,0.0,0.0
473,32,compassion,0.024824041000878757,0.0709496109025535
473,40,honesty,0.0,0.0
473,40,harmlessness,0.02960107247341246,0.08383972581994306
473,40,fairness,0.0025834502603932,0.007710511336141362
473,40,compassion,0.036355282910245854,0.10167313738288349
473,47,honesty,0.023996830465911417,0.06869363249174995
473,47,harmlessness,0.017128457244755757,0.049683372684658396
473,47,fairness,0.04974446899575052,0.13572979393486642
473,47,compassion,0.0,0.0
474,32,honesty,0.0,0.0
474,32,harmlessness,0.07534207145207154,0.19642767804704475
474,32,fairness,0.0020123054334003783,0.006012717452203992
474,32,compassion,0.0,0.0
474,40,honesty,0.057522897004756594,0.1547637701889735
474,40,harmlessness,0.0008412917317275678,0.0025196356978236145
474,40,fairness,0.0,0.0
474,40,compassion,0.03857513268389356,0.10743663328362721
474,47,honesty,0.0,0.0
474,47,harmlessness,0.019849358296628532,0.05727435644530236
474,47,fairness,0.0,0.0
474,47,compassion,0.0,0.0
475,32,honesty,0.0,0.0
475,32,harmlessness,0.0,0.0
475,32,fairness,0.0,0.0
475,32,compassion,0.0,0.0
475,40,honesty,0.0,0.0
475,40,harmlessness,0.0,0.0
475,40,fairness,0.0,0.0
475,40,compassion,0.0,0.0
475,47,honesty,0.00515012111283266,0.01529284334769754
475,47,harmlessness,0.0,0.0
475,47,fairness,0.04914249593008392,0.13423427332877733
475,47,compassion,0.0,0.0
476,32,honesty,0.014240225201261992,0.041537664218183314
476,32,harmlessness,0.0,0.0
476,32,fairness,0.0,0.0
476,32,compassion,0.02709641602671048,0.07711041624309975
476,40,honesty,0.0,0.0
476,40,harmlessness,0.0,0.0
476,40,fairness,0.011078955375534256,0.03251637127396564
476,40,compassion,0.029185324909474977,0.08272713792980056
476,47,honesty,0.0,0.0
476,47,harmlessness,0.0,0.0
476,47,fairness,0.0,0.0
476,47,compassion,0.01382517636138579,0.040359572664250505
477,32,honesty,0.03333298193412254,0.0937490734585017
477,32,harmlessness,0.0,0.0
477,32,fairness,0.0,0.0
477,32,compassion,0.05691713776966379,0.15330055562019057
477,40,honesty,0.05121606853128672,0.13937203064785036
477,40,harmlessness,0.0,0.0
477,40,fairness,0.0,0.0
477,40,compassion,0.0,0.0
477,47,honesty,0.018272837003153106,0.05288576507929723
477,47,harmlessness,0.004413808915784484,0.013125559325799705
477,47,fairness,0.0,0.0
477,47,compassion,0.014717286041186219,0.04288942621603129
478,32,honesty,0.0,0.0
478,32,harmlessness,0.0,0.0
478,32,fairness,0.0,0.0
478,32,compassion,0.025881924974039884,0.07382434272289605
478,40,honesty,0.0,0.0
478,40,harmlessness,0.0,0.0
478,40,fairness,0.0,0.0
478,40,compassion,0.031453404948911724,0.08877562357118209
478,47,honesty,0.011763767465265274,0.03448007131355888
478,47,harmlessness,0.0,0.0
478,47,fairness,0.02435963275434841,0.06968394752202557
478,47,compassion,0.0,0.0
479,32,honesty,0.0,0.0
479,32,harmlessness,0.006236138253428167,0.018477952625854253
479,32,fairness,0.0,0.0
479,32,compassion,0.006215946929897123,0.018418859483573122
479,40,honesty,0.0009208350618173954,0.0027574269146853044
479,40,harmlessness,0.0,0.0
479,40,fairness,0.044425635596769576,0.12240138788120979
479,40,compassion,0.0,0.0
479,47,honesty,0.0,0.0
479,47,harmlessness,0.0,0.0
479,47,fairness,0.0,0.0
479,47,compassion,0.031578888105354024,0.08910875359791012
480,32,honesty,0.0013924638373310843,0.004165790087890653
480,32,harmlessness,0.010957634826259536,0.03216793549817134
480,32,fairness,0.0,0.0
480,32,compassion,0.0,0.0
480,40,honesty,0.0,0.0
480,40,harmlessness,0.0015805559487010845,0.004726726135879364
480,40,fairness,0.0,0.0
480,40,compassion,0.03816285756278679,0.1063698201013465
480,47,honesty,0.011661036995862059,0.034185826609921345
480,47,harmlessness,0.0037624233895894124,0.011202969539511604
480,47,fairness,0.0,0.0
480,47,compassion,0.05983739879886772,0.16032529872222445
481,32,honesty,0.10920000721679167,0.26887723060531277
481,32,harmlessness,0.01101797245987636,0.03234124743256889
481,32,fairness,0.02398197194872536,0.06865304504523717
481,32,compassion,0.02542882539843157,0.07259449092600397
481,40,honesty,0.0,0.0
481,40,harmlessness,0.02471744912940325,0.07065931151254955
481,40,fairness,0.04245524725846934,0.1173974649697883
481,40,compassion,0.0,0.0
481,47,honesty,0.02776131672280774,0.0789030453061472
481,47,harmlessness,0.0,0.0
481,47,fairness,0.054562174297202,0.14758175951961233
481,47,compassion,0.0,0.0
482,32,honesty,0.027450754578363677,0.07806630573589968
482,32,harmlessness,0.0,0.0
482,32,fairness,0.012330014889423119,0.03609982198315373
482,32,compassion,0.0,0.0
482,40,honesty,0.0,0.0
482,40,harmlessness,0.03409112727431806,0.0957452545082488
482,40,fairness,0.0,0.0
482,40,compassion,0.035952728381280566,0.10062285294227537
482,47,honesty,0.018636053756172482,0.05389922361124711
482,47,harmlessness,0.021049687794805254,0.060597928435267116
482,47,fairness,0.0,0.0
482,47,compassion,0.02417208822473189,0.06917219201788677
483,32,honesty,0.0,0.0
483,32,harmlessness,0.0,0.0
483,32,fairness,0.0,0.0
483,32,compassion,0.0,0.0
483,40,honesty,0.0,0.0
483,40,harmlessness,0.05824215864485557,0.15649702662973256
483,40,fairness,0.010253444391636907,0.030142210222201964
483,40,compassion,0.0,0.0
483,47,honesty,0.008891645603172715,0.026208857072020912
483,47,harmlessness,0.024675294645084448,0.07054447263933782
483,47,fairness,0.0,0.0
483,47,compassion,0.016954325880344255,0.04919484671534179
484,32,honesty,0.013850388013016746,0.040431188735423965
484,32,harmlessness,0.003227794317683047,0.009621271979003717
484,32,fairness,0.0,0.0
484,32,compassion,0.0,0.0
484,40,honesty,0.01299350265900975,0.037993179031489466
484,40,harmlessness,0.021472766677080837,0.06176573749165044
484,40,fairness,0.0,0.0
484,40,compassion,0.0,0.0
484,47,honesty,0.0,0.0
484,47,harmlessness,0.008222103236303667,0.02426725397403871
484,47,fairness,0.0,0.0
484,47,compassion,0.0,0.0
485,32,honesty,0.0873544953211666,0.22308800566870862
485,32,harmlessness,0.043462955750049805,0.11996113614606516
485,32,fairness,0.0,0.0
485,32,compassion,0.0075840322837802225,0.022412147944224945
485,40,honesty,0.0,0.0
485,40,harmlessness,0.0,0.0
485,40,fairness,0.0,0.0
485,40,compassion,0.0,0.0
485,47,honesty,0.008657191611613437,0.025529546483509646
485,47,harmlessness,0.0,0.0
485,47,fairness,0.0,0.0
485,47,compassion,0.010790729973171764,0.03168830992803606
486,32,honesty,0.0,0.0
486,32,harmlessness,0.0,0.0
486,32,fairness,0.0010085575825180759,0.003019581903105405
486,32,compassion,0.0,0.0
486,40,honesty,0.0,0.0
486,40,harmlessness,0.0,0.0
486,40,fairness,0.015305582838992445,0.0445529313538643
486,40,compassion,0.0,0.0
486,47,honesty,0.0,0.0
486,47,harmlessness,0.01610627096753906,0.04681091436075211
486,47,fairness,0.0,0.0
486,47,compassion,0.0,0.0
487,32,honesty,0.0,0.0
487,32,harmlessness,0.0,0.0
487,32,fairness,0.028429095227098505,0.08069889267229155
487,32,compassion,0.0,0.0
487,40,honesty,0.00834018215987155,0.024610042012915043
487,40,harmlessness,0.01919986952305768,0.05546959075903141
487,40,fairness,0.06636564673504247,0.17576714032080856
487,40,compassion,0.0,0.0
487,47,honesty,0.0,0.0
487,47,harmlessness,0.0,0.0
487,47,fairness,0.0,0.0
487,47,compassion,0.002506310377943495,0.007481429564710708
488,32,honesty,0.0,0.0
488,32,harmlessness,0.0,0.0
488,32,fairness,0.004516767750800446,0.01342899197662974
488,32,compassion,0.0,0.0
488,40,honesty,0.0,0.0
488,40,harmlessness,0.0,0.0
488,40,fairness,0.0,0.0
488,40,compassion,0.0018451929356443067,0.005515225496682989
488,47,honesty,0.0482406408885983,0.13198759073317423
488,47,harmlessness,0.010636318441687814,0.031244306537420025
488,47,fairness,0.0,0.0
488,47,compassion,0.0,0.0
489,32,honesty,0.010374431772183966,0.0304906490010499
489,32,harmlessness,0.0,0.0
489,32,fairness,0.0054659247312781,0.016220454625652445
489,32,compassion,0.030090779309952756,0.08514799865729654
489,40,honesty,0.01818877179321357,0.05265100128550811
489,40,harmlessness,0.0,0.0
489,40,fairness,0.0,0.0
489,40,compassion,0.012104271534286544,0.035454512509791085
489,47,honesty,0.0,0.0
489,47,harmlessness,0.0002714329198152843,0.0008138569443124395
489,47,fairness,0.020780397703970742,0.059853628695284614
489,47,compassion,0.03003014639801436,0.0849861463600522
490,32,honesty,0.0412047618448423,0.11420288054483693
490,32,harmlessness,0.010618247062412767,0.031192325548977787
490,32,fairness,0.0,0.0
490,32,compassion,0.0,0.0
490,40,honesty,0.012006131140356665,0.035173791123212395
490,40,harmlessness,0.028798820638242444,0.08169123922255508
490,40,fairness,0.0,0.0
490,40,compassion,0.01834090816967731,0.05307580748674038
490,47,honesty,0.0,0.0
490,47,harmlessness,0.032081526943927276,0.0904415732910085
490,47,fairness,0.0,0.0
490,47,compassion,0.0,0.0
491,32,honesty,0.03930344305105296,0.10931724122332084
491,32,harmlessness,0.04939789646942075,0.1348691816628667
491,32,fairness,0.031960838836893136,0.09012178106975122
491,32,compassion,0.0,0.0
491,40,honesty,0.0,0.0
491,40,harmlessness,0.02115415604857871,0.060886464598989554
491,40,fairness,0.0,0.0
491,40,compassion,0.011060523470394667,0.03246344502003605
491,47,honesty,0.0044328549511866416,0.013181699727753468
491,47,harmlessness,0.02412689754798994,0.06904882480043158
491,47,fairness,0.07022167451631678,0.1847220414127929
491,47,compassion,0.05355609573461846,0.14512376292291948
492,32,honesty,0.0,0.0
492,32,harmlessness,0.0,0.0
492,32,fairness,0.0,0.0
492,32,compassion,0.0,0.0
492,40,honesty,0.0,0.0
492,40,harmlessness,0.0,0.0
492,40,fairness,0.0,0.0
492,40,compassion,0.0017709024016603545,0.005293957042499366
492,47,honesty,0.018155151198098598,0.05255708977162405
492,47,harmlessness,0.0,0.0
492,47,fairness,0.0019192447827485225,0.0057357178551081
492,47,compassion,0.0,0.0
493,32,honesty,0.0,0.0
493,32,harmlessness,0.02901173330477756,0.08226206947303133
493,32,fairness,0.0,0.0
493,32,compassion,0.0,0.0
493,40,honesty,0.03895037490332957,0.10840620041404374
493,40,harmlessness,0.0,0.0
493,40,fairness,0.0,0.0
493,40,compassion,0.015509664876807354,0.0451291195884186
493,47,honesty,0.06241224643348439,0.16645862575700276
493,47,harmlessness,0.0040838374104446235,0.012152256551481349
493,47,fairness,0.0,0.0
493,47,compassion,0.030086825264191843,0.08513744493422401
494,32,honesty,0.0,0.0
494,32,harmlessness,0.0,0.0
494,32,fairness,0.015093141049403503,0.04395265587885947
494,32,compassion,0.0,0.0
494,40,honesty,0.0,0.0
494,40,harmlessness,0.0,0.0
494,40,fairness,0.041637592495100205,0.11531029161941951
